# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:50+08:00
# started_remote=2026-03-12T15:22:50+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10688796 101168 2719696    0    0     0    56 1180 2653  0  1 99  0  0  0
 0  0      0 10689544 101168 2719712    0    0    12    48  459  689  0  0 100  0  0  0
 0  0      0 10690432 101168 2719728    0    0     0     0 1145 2673  0  1 99  0  0  0
 0  0      0 10690336 101168 2719728    0    0     0     0  279  457  0  0 100  0  0  0
 0  0      0 10690612 101168 2719716    0    0     0     0 1665 2762  0  1 99  0  0  0
 0  0      0 10690840 101176 2719704    0    0     0    44  519  812  0  0 99  0  0  0
 0  0      0 10690336 101176 2719712    0    0     0    36 1759 3037  0  1 99  0  0  0
 0  0      0 10690336 101176 2719720    0    0     0     0  401  601  0  0 100  0  0  0
 0  0      0 10689328 101176 2719720    0    0    12     0 1745 2848  0  1 99  0  0  0
 0  0      0 10689328 101176 2719732    0    0     0     0  538  873  0  0 100  0  0  0
 0  0      0 10688824 101184 2719716    0    0     0    40 1703 2819  0  1 98  1  0  0
 0  0      0 10688824 101184 2719724    0    0     0    28  756  939  0  0 100  0  0  0
 0  0      0 10689832 101184 2719720    0    0     0     0 2009 3257  0  1 99  0  0  0
 0  0      0 10689832 101184 2719720    0    0     0     0  640  970  0  0 100  0  0  0
 0  0      0 10689328 101184 2719708    0    0    12     0 1793 2914  0  1 99  0  0  0
 2  0      0 10689328 101192 2719700    0    0     0    52  778 1123  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10689832 101192 2719720    0    0     0     0 1609 2726  0  1 99  0  0  0
 2  0      0 10689832 101192 2719716    0    0     0    36  505  767  0  0 100  0  0  0
 3  0      0 10688320 101192 2719724    0    0     0     0 2050 3174  0  1 99  0  0  0
 0  0      0 10687060 101192 2719716    0    0     0     0  822 1011  0  0 100  0  0  0
 0  0      0 10687060 101200 2719724    0    0    12    48 1061 2751  0  0 98  1  0  0
 0  0      0 10687312 101200 2719724    0    0     0     0  489  741  0  0 100  0  0  0
 4  0      0 10688572 101200 2719724    0    0     0   120  839 1523  1  0 99  0  0  0
 0  0      0 10688824 101200 2719716    0    0     0     4 1118 2078  0  0 99  0  0  0
 0  0      0 10688824 101200 2719716    0    0     0     0  453  721  0  0 100  0  0  0
 0  0      0 10688320 101208 2719716    0    0     0    60 1458 2822  0  1 98  1  0  0
 0  0      0 10688824 101208 2719724    0    0    12     0  696  970  0  0 99  0  0  0
 0  0      0 10689076 101208 2719720    0    0     0     0 1819 2926  0  1 99  0  0  0
 2  0      0 10689076 101208 2719716    0    0     0    16  529  863  0  0 100  0  0  0
 0  0      0 10687312 101208 2719716    0    0     0     0 1599 2743  0  1 99  0  0  0
 0  0      0 10687312 101216 2719720    0    0     0    92  776 1063  0  0 100  0  0  0
 0  0      0 10687060 101216 2719720    0    0     0     0 1991 3049  0  1 99  0  0  0
 0  0      0 10686708 101216 2719732    0    0    12     0  494  612  0  0 99  0  0  0
 1  0      0 10687164 101216 2719728    0    0     0    20 1611 2638  0  1 99  0  0  0
 0  0      0 10687684 101216 2719728    0    0     0     0  459  603  0  0 100  0  0  0
 0  0      0 10687920 101224 2719720    0    0     0    44 1571 2611  0  1 99  1  0  0
 1  0      0 10687920 101224 2719724    0    0     0     0  249  386  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10687672 101224 2719724    0    0     0     0 1445 2457  0  1 99  0  0  0
 0  0      0 10687672 101224 2719724    0    0     0     0  273  423  0  0 100  0  0  0
 0  0      0 10687672 101224 2719720    0    0     0    16 1629 2725  0  1 99  0  0  0
 0  0      0 10687672 101232 2719712    0    0     0    72  365  511  0  0 99  1  0  0
 2  0      0 10687420 101232 2719724    0    0    12     0 1542 2614  0  1 99  0  0  0
 0  0      0 10687420 101232 2719724    0    0     0     0  385  568  0  0 100  0  0  0
 0  0      0 10687180 101232 2719736    0    0     0     0 1573 2637  0  1 99  0  0  0
 2  0      0 10687180 101232 2719736    0    0     0    16  382  565  0  0 100  0  0  0
 0  0      0 10687432 101240 2719728    0    0     0    48 1395 2702  0  1 99  0  0  0
 3  0      0 10685920 101368 2719452    0    0   128     0 17053 32828 19  3 78  0  0  0
 0  0      0 10685164 101496 2719468    0    0   144   100 17666 34340 17  3 79  1  0  0
 0  0      0 10685416 101496 2719500    0    0     0     0  401  583  0  0 100  0  0  0
 0  0      0 10685416 101496 2719504    0    0     0   168 1441 2715  0  1 99  0  0  0
 1  0      0 10685416 101508 2719492    0    0     0   220  453  656  0  0 99  1  0  0
 1  0      0 10685168 101508 2719504    0    0     0     0 1008 1962  0  0 99  0  0  0
 0  0      0 10685428 101508 2719492    0    0     0     0  932 1638  0  0 99  0  0  0
 0  0      0 10685672 101508 2719492    0    0    12     0  497  750  0  0 99  0  0  0
 0  0      0 10683908 101508 2719488    0    0     0     0 1293 2623  0  1 99  0  0  0
 4  0      0 10683908 101516 2719488    0    0     0   248  453  710  0  0 100  0  0  0
 0  0      0 10683404 101516 2719492    0    0     0     0 1603 2771  0  1 99  0  0  0
 0  0      0 10683404 101516 2719492    0    0     0     0  401  635  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10683404 101516 2719492    0    0     0     0 1545 2497  0  1 99  0  0  0
 0  0      0 10683656 101516 2719488    0    0     0     0  414  639  0  0 100  0  0  0
 0  0      0 10683908 101524 2719492    0    0     0    52 1866 3056  0  1 99  0  0  0
 0  0      0 10682452 101524 2719564    0    0    68     0 1680 2403  1  0 98  1  0  0
 0  0      0 10684620 101524 2719568    0    0     0     0 2294 3674  0  1 99  0  0  0
 0  0      0 10684116 101524 2719572    0    0     0     0 1180 1723  0  0 100  0  0  0
 0  0      0 10684116 101524 2719568    0    0     0     0 2140 3431  0  1 99  0  0  0
 0  0      0 10684116 101532 2719568    0    0     0    92  974 1445  0  0 99  1  0  0
 0  0      0 10683360 101532 2719572    0    0     0   108 2229 3536  0  1 99  0  0  0
 0  0      0 10682856 101532 2719572    0    0    12     0 1420 2013  1  0 99  0  0  0
 0  0      0 10682604 101532 2719584    0    0     0     0 2368 3705  0  1 99  0  0  0
 0  0      0 10682856 101532 2719580    0    0     0     0  872 1340  0  0 100  0  0  0
 0  0      0 10682856 101540 2719580    0    0     0    72 1878 3343  0  1 98  1  0  0
 0  0      0 10683108 101540 2719580    0    0     0    16  942 1453  0  0 100  0  0  0
 1  0      0 10683360 101540 2719588    0    0     0   136 2227 3840  0  1 98  0  0  0
 0  0      0 10683108 101540 2719596    0    0     0     0 1170 1693  0  0 100  0  0  0
 2  0      0 10682856 101540 2719608    0    0    12     0 1858 3437  0  1 99  0  0  0
 0  0      0 10683612 101548 2719604    0    0     0    40  885 1406  0  0 99  1  0  0
 0  0      0 10683360 101548 2719604    0    0     0     0 1971 3342  1  1 99  0  0  0
 0  0      0 10684368 101548 2719604    0    0     0    20 1267 1828  0  0 99  0  0  0
 0  0      0 10684124 101548 2719600    0    0     0     0 2402 3730  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10685376 101548 2719596    0    0    12     0  969 1489  0  0 99  0  0  0
 1  0      0 10684620 101556 2719608    0    0     0    96 2073 3552  0  1 98  1  0  0
 0  0      0 10684872 101556 2719608    0    0     0     0  970 1371  0  0 99  0  0  0
 2  0      0 10685124 101556 2719632    0    0    24    60 1470 2118  0  1 99  0  0  0
 1  0      0 10685376 101556 2719640    0    0     0     0 2159 3571  0  1 99  0  0  0
 3  0      0 10685376 101556 2719640    0    0     0     0  890 1415  0  0 100  0  0  0
 0  0      0 10689624 101564 2719636    0    0     0    36 1709 3440  0  1 98  1  0  0
 0  0      0 10689624 101564 2719636    0    0    12     0  888 1321  0  0 99  0  0  0
 3  0      0 10691156 101564 2719652    0    0     0     0 2064 3937  0  1 99  0  0  0
 2  0      0 10691156 101564 2719648    0    0     0    16 1209 1682  0  0 99  0  0  0
 0  0      0 10689644 101564 2719648    0    0     0     0 1630 3425  0  1 99  0  0  0
 0  0      0 10689196 101572 2719648    0    0     0   180  982 1588  0  0 99  1  0  0
 0  0      0 10689196 101572 2719664    0    0    20     0 2390 3896  1  1 98  0  0  0
 0  0      0 10686636 101572 2719680    0    0     0     0 1609 2536  1  1 99  0  0  0
 0  0      0 10686384 101572 2719680    0    0     0    60 2346 3937  0  1 99  0  0  0
 0  0      0 10686384 101572 2719680    0    0     0     0  926 1453  0  0 100  0  0  0
 1  0      0 10686384 101580 2719680    0    0     0    72 1986 3600  1  1 98  1  0  0
 2  0      0 10666124 102144 2737928    0    0 18676     0 3413 4045  1  2 97  1  0  0
 1  0      0 10665872 102144 2738004    0    0    12     0 2198 3976  1  1 98  0  0  0
 0  0      0 10666124 102144 2738024    0    0    24     0 1172 1632  0  1 99  0  0  0
 0  0      0 10669460 102144 2738028    0    0     0   256 1767 3269  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10669460 102152 2738028    0    0     0   380  921 1406  0  0 99  1  0  0
 1  0      0 10668712 102152 2738028    0    0     0     0 1737 3237  0  1 99  0  0  0
 0  0      0 10668200 102152 2738028    0    0     0     0 1250 1740  1  0 99  0  0  0
 3  0      0 10668200 102152 2738028    0    0     0     0 2102 3603  0  1 99  0  0  0
 1  0      0 10668452 102152 2738056    0    0    20     0 1576 2458  0  0 99  1  0  0
 0  0      0 10667200 102160 2738060    0    0    12    44 2374 3742  0  1 98  1  0  0
 0  0      0 10667444 102160 2738068    0    0     0    72 1185 1624  0  0 99  0  0  0
 0  0      0 10666184 102160 2738072    0    0     0     0 2207 3848  0  1 99  0  0  0
 1  0      0 10665932 102160 2738064    0    0     0     0 1050 1522  0  0 100  0  0  0
 0  0      0 10665976 102160 2738068    0    0     0     0 1871 3340  0  1 99  0  0  0
 0  0      0 10666464 102168 2738052    0    0     0    56  917 1421  0  0 99  1  0  0
 0  0      0 10665960 102168 2738064    0    0    12    44 1985 3511  0  1 99  0  0  0
 3  0      0 10666464 102168 2738064    0    0     0     0 1050 1705  0  0 99  0  0  0
 1  0      0 10666968 102168 2738064    0    0     0     0 1676 2909  0  1 99  0  0  0
 0  0      0 10667248 102168 2738132    0    0    36     0 2063 3069  1  0 98  0  0  0
 0  0      0 10667248 102176 2738132    0    0     0    72  904 1367  0  0 99  1  0  0
 0  0      0 10666996 102176 2738132    0    0     0   148 1962 3502  1  1 99  0  0  0
 0  0      0 10667248 102176 2738132    0    0     0     0 1206 1725  0  1 99  0  0  0
 1  0      0 10666248 102176 2738128    0    0    12     0 2248 3611  0  1 99  0  0  0
 0  0      0 10666492 102176 2738140    0    0     0    92  877 1295  0  0 99  0  0  0
 1  0      0 10669668 102184 2738140    0    0     0    60 1939 3375  1  1 98  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10670000 102184 2738148    0    0     0     0  929 1407  0  0 99  0  0  0
 0  0      0 10667784 102184 2738168    0    0    24    48 2371 3993  1  1 98  0  0  0
 0  0      0 10667080 102184 2738208    0    0     0     0 1144 1606  0  0 99  0  0  0
 2  0      0 10667332 102184 2738216    0    0    12     0 2017 3492  1  1 99  0  0  0
 0  0      0 10667332 102192 2738216    0    0     0    40  858 1321  0  0 99  1  0  0
 0  0      0 10665456 102192 2738216    0    0    52     0 3031 5329  1  1 98  0  0  0
 0  0      0 10664904 102192 2738328    0    0     0   220 1202 1686  0  1 99  0  0  0
 0  0      0 10665156 102192 2738308    0    0    24     0 2222 3775  0  1 98  0  0  0
 0  0      0 10665156 102192 2738356    0    0     0     0 1008 1444  0  0 99  0  0  0
 0  0      0 10668844 102200 2738356    0    0     0    76 1869 3427  0  1 98  1  0  0
 2  0      0 10668888 102200 2738368    0    0    12     0  886 1518  0  0 100  0  0  0
 0  0      0 10668968 102200 2738476    0    0    52     0 3349 5529  1  1 97  0  0  0
 0  0      0 10668968 102200 2738476    0    0     0   236 1162 1536  0  0 99  0  0  0
 0  0      0 10667204 102200 2738476    0    0    24     0 2297 3695  1  1 98  0  0  0
 0  0      0 10667204 102208 2738468    0    0     0    72  908 1327  0  0 99  1  0  0
 2  0      0 10666448 102208 2738512    0    0     0     0 2200 3589  1  1 98  0  0  0
 0  0      0 10665692 102208 2738512    0    0    12     0 1145 1691  0  0 99  0  0  0
 1  0      0 10661268 102208 2738644    0    0    60   104 3473 5368  1  1 98  1  0  0
 0  0      0 10661268 102208 2738644    0    0     0    92 1048 1488  0  0 99  0  0  0
 0  0      0 10670292 102216 2738668    0    0    24    80 2287 3595  1  1 97  1  0  0
 0  0      0 10670292 102216 2738668    0    0     0     0  928 1326  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10670068 102216 2738668    0    0     0     0 2543 4020  1  1 98  0  0  0
 0  0      0 10670068 102216 2738680    0    0    12   248 1132 1569  0  0 99  0  0  0
 2  0      0 10670068 102216 2738680    0    0     0     0 1156 1734  0  1 99  0  0  0
 2  0      0 10669316 102224 2738764    0    0    64    56 2838 4754  0  1 98  1  0  0
 0  0      0 10669316 102224 2738804    0    0     0     0  962 1444  0  0 99  0  0  0
 1  0      0 10671640 102224 2738824    0    0    24     0 2049 3809  0  1 99  0  0  0
 0  0      0 10671416 102224 2738820    0    0     0   200 1155 1631  0  0 99  0  0  0
 0  0      0 10671416 102224 2738832    0    0    12     0 1687 3415  1  1 99  0  0  0
 0  0      0 10671416 102232 2738832    0    0     0    80  857 1288  0  0 99  1  0  0
 0  0      0 10671416 102232 2738844    0    0     8     0 1901 3601  0  1 99  0  0  0
 0  0      0 10668488 102232 2738880    0    0    36     0 2258 3217  1  1 98  0  0  0
 0  0      0 10668992 102232 2738884    0    0     0     0 1998 3477  1  1 99  0  0  0
 0  1      0 10670556 102232 2738884    0    0     4   128  978 1447  0  0 99  1  0  0
 0  0      0 10669776 102240 2738940    0    0    20    52 1874 3388  1  1 98  1  0  0
 0  0      0 10669776 102240 2738944    0    0     0     0  971 1437  1  0 99  0  0  0
 0  0      0 10668264 102240 2738944    0    0    12     0 2287 3901  0  1 98  0  0  0
 0  0      0 10668012 102240 2738948    0    0     0     0 1176 1644  0  0 99  0  0  0
 0  0      0 10667512 102240 2738952    0    0     0   124 2008 3436  0  1 99  0  0  0
 0  0      0 10670284 102248 2738964    0    0    12    72 1219 1922  0  0 98  1  0  0
 0  0      0 10668772 102248 2738964    0    0     0     0 2041 3325  0  1 99  0  0  0
 0  0      0 10668520 102248 2738964    0    0     0     0 1214 1855  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10668016 102248 2738988    0    0     0    92 2340 3710  1  1 99  0  0  0
 2  0      0 10668016 102248 2739000    0    0    12     0  887 1342  0  0 99  0  0  0
 0  0      0 10667512 102256 2738996    0    0     0   188 2035 3302  0  1 98  1  0  0
 1  0      0 10667512 102256 2739000    0    0     0     0  892 1359  0  0 99  0  0  0
 0  0      0 10667276 102256 2739000    0    0     0     0 2415 3856  0  1 99  0  0  0
 0  0      0 10668268 102256 2738996    0    0     0     0 1061 1556  1  0 99  0  0  0
 0  0      0 10669024 102256 2738996    0    0     0     0 2099 3612  0  1 99  0  0  0
 0  1      0 10668016 102264 2738996    0    0     4    76 1301 2145  0  1 98  1  0  0
 0  0      0 10665608 102264 2739036    0    0    28     0 2145 3568  1  1 99  0  0  0
 0  0      0 10665356 102264 2739048    0    0    12     0 1301 1872  0  0 99  1  0  0
 1  0      0 10666900 102272 2739052    0    0    24    48 2081 3826  0  1 98  1  0  0
 0  0      0 10671044 102272 2739076    0    0     0     0  936 1406  0  0 99  0  0  0
 2  0      0 10671044 102272 2739076    0    0     0   120 1374 3073  0  1 99  0  0  0
 0  0      0 10670628 102272 2739076    0    0     0     0 1101 1654  1  0 99  0  0  0
 0  0      0 10669884 102272 2739096    0    0     0     0 1311 1825  0  1 99  0  0  0
 0  0      0 10673192 102272 2739196    0    0    32     0 2712 4820  1  2 97  0  0  0
 1  0      0 10673192 102280 2739232    0    0     0    64  855 1298  0  0 98  1  0  0
 0  0      0 10672436 102280 2739240    0    0     0     0 1789 3327  0  1 99  0  0  0
 1  0      0 10670464 102280 2739260    0    0    36   136 1626 2327  1  1 98  1  0  0
 0  0      0 10668440 102288 2739280    0    0     0    80 2267 4171  1  1 98  0  0  0
 0  0      0 10669464 102288 2739304    0    0    24    92 1224 1723  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10669700 102288 2739336    0    0    12     0 2155 3770  1  1 98  0  0  0
 0  0      0 10669936 102288 2739332    0    0     0     0  929 1417  1  0 99  0  0  0
 0  0      0 10669684 102288 2739328    0    0     0   136 2085 3443  1  1 99  0  0  0
 0  0      0 10672208 102296 2739336    0    0    48    76 2476 3844  1  1 98  0  0  0
 0  0      0 10672072 102296 2739436    0    0     0     0 2274 3630  0  1 99  0  0  0
 1  0      0 10672072 102296 2739436    0    0     0     0  893 1347  0  0 99  0  0  0
 0  0      0 10671820 102296 2739448    0    0    36     0 2056 3625  1  1 99  0  0  0
 0  0      0 10671820 102296 2739476    0    0     0   228  945 1414  0  0 99  0  0  0
 0  0      0 10674044 102296 2739468    0    0     0     0 2223 3913  1  1 99  0  0  0
 0  0      0 10673792 102304 2739464    0    0     0    64 1163 1650  0  0 98  1  0  0
 0  0      0 10678184 102304 2739464    0    0    16     0 2561 4467  1  1 98  0  0  0
 0  0      0 10678184 102304 2739464    0    0     0     0  975 1393  1  0 99  0  0  0
 0  0      0 10677628 102304 2739524    0    0    12     0 1923 3423  1  1 98  0  0  0
 0  0      0 10676620 102304 2739524    0    0     0   120 1287 1824  0  0 99  0  0  0
 0  0      0 10679672 102312 2739520    0    0     0    64 2097 3677  1  1 98  0  0  0
 0  0      0 10676396 102312 2739524    0    0    32     0 1797 2739  0  1 98  0  0  0
 4  0      0 10676880 102312 2739536    0    0     0     0 2010 3559  1  1 99  0  0  0
 0  0      0 10676880 102312 2739568    0    0     0     0  907 1517  0  0 99  0  0  0
 2  0      0 10676628 102312 2739592    0    0    12    96 2758 4337  1  1 98  1  0  0
 0  0      0 10676628 102320 2739584    0    0     0    72 1136 1563  1  0 99  0  0  0
 0  0      0 10675900 102320 2739584    0    0     0     0 1911 3366  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10675900 102320 2739584    0    0     0     0  826 1412  0  0 99  0  0  0
 2  0      0 10679940 102320 2739628    0    0     0     0 2589 4426  1  1 98  0  0  0
 1  0      0 10677420 102320 2739612    0    0     0   168 1370 2003  0  0 99  0  0  0
 0  0      0 10677420 102328 2739612    0    0    12    76 1209 1629  1  0 98  1  0  0
 3  0      0 10676916 102328 2739612    0    0     0     0 1873 3383  1  1 99  0  0  0
 0  0      0 10676916 102328 2739624    0    0     0     0  952 1414  1  0 99  0  0  0
 0  0      0 10676664 102328 2739624    0    0     0    92 1914 3429  1  1 98  0  0  0
 0  0      0 10675120 102328 2739616    0    0     0     0 1284 1804  0  1 99  0  0  0
 0  0      0 10677888 102336 2739616    0    0     0    96 2177 3671  1  1 97  1  0  0
 0  0      0 10677144 102336 2739628    0    0    12     0  970 1454  1  0 99  0  0  0
 0  0      0 10675380 102336 2739624    0    0     0     0 1884 3430  0  1 99  0  0  0
 0  0      0 10675380 102336 2739628    0    0     0     0  871 1333  1  0 99  0  0  0
 0  0      0 10678000 102336 2739640    0    0     0     0 2356 4074  1  1 98  0  0  0
 0  0      0 10675360 102344 2739664    0    0     0    84 1653 2441  1  0 98  0  0  0
 3  0      0 10672808 102344 2739660    0    0     0     0 2117 3426  1  1 99  0  0  0
 1  0      0 10674500 102344 2739660    0    0    12     0 1015 1488  0  0 99  0  0  0
 0  0      0 10677456 102344 2739656    0    0     0     0 2117 3427  1  1 99  0  0  0
 0  0      0 10674180 102344 2739660    0    0     0     0 1287 1853  1  0 99  0  0  0
 1  0      0 10673424 102352 2739664    0    0     0   212 2451 4216  1  1 98  1  0  0
 1  0      0 10673424 102352 2739664    0    0     0     0  922 1416  0  0 99  0  0  0
 1  0      0 10672920 102352 2739700    0    0    12     0 2144 3488  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10672920 102352 2739708    0    0     0     0  977 1439  1  0 99  0  0  0
 0  0      0 10673172 102352 2739704    0    0     0     0 2588 4033  1  1 98  0  0  0
 2  0      0 10672920 102360 2739704    0    0     0    76 1118 1553  1  0 98  1  0  0
 2  0      0 10676080 102360 2739708    0    0     0   112 2147 3565  0  1 99  0  0  0
 0  0      0 10675696 102360 2739720    0    0     0     0  975 1466  1  0 99  0  0  0
 0  0      0 10674688 102360 2739740    0    0    12     0 2149 3503  1  1 99  0  0  0
 1  0      0 10674448 102360 2739776    0    0     0     0 1366 1983  1  0 99  0  0  0
 0  0      0 10673440 102368 2739776    0    0     0    60 2028 3724  0  1 98  1  0  0
 0  0      0 10672936 102368 2739760    0    0     0    48  893 1386  0  0 99  0  0  0
 1  0      0 10672432 102368 2739752    0    0     0     0 2014 3580  0  1 99  0  0  0
 0  0      0 10667756 102368 2739776    0    0    12     0 1656 2462  1  1 98  0  0  0
 1  0      0 10670736 102368 2739776    0    0     0    92 1978 3585  1  1 98  0  0  0
 0  0      0 10670988 102376 2739776    0    0     0    60 1495 2413  1  1 98  1  0  0
 0  0      0 10672808 102376 2739776    0    0     0     0  939 1557  0  0 99  0  0  0
 0  0      0 10672304 102376 2739764    0    0     0   112 1814 3487  1  1 99  0  0  0
 0  0      0 10672080 102376 2739764    0    0     0     0  949 1548  1  0 99  0  0  0
 0  0      0 10669616 102376 2739772    0    0    12     0 2346 4077  1  1 98  0  0  0
 0  0      0 10669868 102384 2739772    0    0     0    60 1176 1548  0  0 99  1  0  0
 0  0      0 10669112 102384 2739772    0    0     0     0 1928 3445  1  1 99  0  0  0
 0  0      0 10669140 102384 2739776    0    0     0    48  969 1401  1  0 99  0  0  0
 0  0      0 10668384 102384 2739776    0    0     0     0 1715 3322  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 10669140 102512 2739524    0    0   132     0 1697 2261  2  1 97  0  0  0
 0  1      0 10669140 102524 2739520    0    0    12   212 2617 4314  0  1 99  0  0  0
 0  0      0 10669140 102652 2739536    0    0   128     0  811 1283  0  0 99  0  0  0
 0  0      0 10669400 102652 2739536    0    0     0   312 1916 3456  0  1 99  0  0  0
 1  0      0 10682852 102656 2739680    0    0   148     0 1623 2647  1  1 98  1  0  0
 0  0      0 10679324 102656 2739736    0    0     0     0 2244 3929  0  1 99  0  0  0
 0  0      0 10679324 102664 2739740    0    0     0   128 1051 1507  0  0 99  0  0  0
 0  0      0 10677588 102664 2739740    0    0     0     0 1812 3371  0  1 99  0  0  0
 0  0      0 10677588 102664 2739736    0    0    12     0 1028 1477  0  0 99  0  0  0
 0  0      0 10672184 102664 2739756    0    0     0   256 2705 4307  1  1 98  0  0  0
 0  0      0 10671932 102664 2739752    0    0     0     0 1168 1725  0  0 99  0  0  0
 0  0      0 10671440 102672 2739752    0    0     0    68 2474 3817  1  1 98  1  0  0
 1  0      0 10671440 102672 2739752    0    0     0     0  882 1350  0  0 100  0  0  0
 0  0      0 10672196 102672 2739752    0    0     0    92 2109 3501  0  1 99  0  0  0
 1  0      0 10675744 102672 2739748    0    0     0    92  882 1330  0  0 99  0  0  0
 0  0      0 10677092 102800 2739772    0    0   140     0 2276 3937  1  1 99  0  0  0
 0  0      0 10678860 102808 2739776    0    0     0    40 1647 2369  0  1 99  0  0  0
 0  0      0 10677348 102808 2739800    0    0     0     0 2021 3439  0  1 99  0  0  0
 1  0      0 10676844 102808 2739804    0    0     0     0  952 1507  0  0 99  0  0  0
 1  0      0 10675836 102808 2739808    0    0     0     0 1884 3392  1  1 99  0  0  0
 0  0      0 10675584 102808 2739820    0    0    12   116 1318 1862  1  0 98  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 10675836 102816 2739816    0    0     0    72 2091 3671  1  1 98  1  0  0
 0  0      0 10676088 102816 2739812    0    0     0     0 1052 1482  0  0 99  0  0  0
 3  0      0 10676088 102816 2739824    0    0     0     0 1212 1929  0  0 99  0  0  0
 1  0      0 10670436 102816 2739824    0    0     0     0 2200 3797  1  1 99  0  0  0
 0  0      0 10667212 102816 2739824    0    0    12   116 1324 1881  0  1 99  0  0  0
 0  0      0 10667968 102824 2739836    0    0     0    60 2501 3989  0  1 98  1  0  0
 0  0      0 10667968 102824 2739840    0    0     0     0  994 1500  0  0 99  0  0  0
 0  0      0 10667996 102824 2739844    0    0     0     0 2226 3607  1  1 99  0  0  0
 1  0      0 10667996 102824 2739844    0    0     0     0 1134 1669  0  0 99  0  0  0
 0  0      0 10667492 102824 2739848    0    0    12    88 2650 4153  0  1 98  0  0  0
 0  0      0 10667328 102832 2739848    0    0     0    56 2136 2858  0  1 99  0  0  0
 0  0      0 10667860 102832 2739876    0    0     0     0 2146 3433  1  1 99  0  0  0
 0  0      0 10667860 102832 2739876    0    0     0     0  955 1417  0  0 99  0  0  0
 1  0      0 10667608 102832 2739876    0    0     0     0 2334 3772  1  1 99  0  0  0
 1  0      0 10666600 102832 2739876    0    0    12     0 1259 1729  0  0 99  0  0  0
 0  0      0 10667112 102840 2739888    0    0     0   216 2458 3955  1  1 98  0  0  0
 0  0      0 10667104 102840 2739892    0    0     0     0  899 1350  1  0 99  0  0  0
 0  0      0 10666600 102840 2739892    0    0     0     0 2131 3526  0  1 99  0  0  0
 1  0      0 10669928 102840 2739928    0    0     0    96 2105 2981  1  1 98  0  0  0
 0  0      0 10668456 102840 2739956    0    0    12     0 2537 3923  0  1 99  0  0  0
 0  0      0 10668204 102848 2739952    0    0     0   268 1274 1749  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10667700 102848 2739956    0    0     0     0 2035 3384  1  1 99  0  0  0
 0  0      0 10668708 102848 2739956    0    0     0     0  986 1470  0  0 100  0  0  0
 1  0      0 10667196 102848 2739956    0    0     0     0 1580 3352  1  1 99  0  0  0
 0  1      0 10667196 102848 2739960    0    0    12     0 1149 1632  1  0 99  0  0  0
